* * * * * * * * *
Parameters => Max Epochs: 100, Learning Rate: 0.100000
Type of network used: HiddenNetwork
Input Nodes: 196, Hidden Nodes: 30, Output Nodes: 10
* * * * * * * * *
1 Error: 0.89822222 0.886 0.896
2 Error: 0.89811111 0.886 0.896
3 Error: 0.60133333 0.621 0.583
4 Error: 0.39722222 0.435 0.348
5 Error: 0.29766667 0.336 0.255
6 Error: 0.23944444 0.278 0.193
7 Error: 0.20377778 0.243 0.165
8 Error: 0.19055556 0.214 0.148
9 Error: 0.18466667 0.206 0.141
10 Error: 0.17911111 0.198 0.136
11 Error: 0.17277778 0.193 0.135
12 Error: 0.16522222 0.191 0.128
13 Error: 0.16011111 0.177 0.123
14 Error: 0.15544444 0.168 0.121
15 Error: 0.15088889 0.166 0.116
16 Error: 0.14633333 0.158 0.114
17 Error: 0.14366667 0.156 0.110
18 Error: 0.13966667 0.154 0.107
19 Error: 0.13800000 0.151 0.109
20 Error: 0.13622222 0.150 0.106
21 Error: 0.13433333 0.149 0.103
22 Error: 0.13344444 0.148 0.105
23 Error: 0.13144444 0.142 0.103
24 Error: 0.14066667 0.149 0.104
25 Error: 0.13700000 0.143 0.103
26 Error: 0.14633333 0.152 0.129
27 Error: 0.15322222 0.161 0.110
28 Error: 0.13511111 0.145 0.114
