* * * * * * * * *
Parameters => Epochs: 100, Learning Rate: 0.010000
Type of network used: HiddenNetwork
Input Nodes: 196, Hidden Nodes: 30, Output Nodes: 10
* * * * * * * * *
1 Error: 0.89922222 0.902 0.894
2 Error: 0.89922222 0.902 0.894
3 Error: 0.89922222 0.902 0.894
4 Error: 0.89922222 0.902 0.894
5 Error: 0.89922222 0.902 0.894
6 Error: 0.90077778 0.895 0.904
7 Error: 0.90077778 0.895 0.904
8 Error: 0.90077778 0.895 0.904
9 Error: 0.90077778 0.895 0.904
10 Error: 0.90077778 0.895 0.904
11 Error: 0.90077778 0.895 0.904
12 Error: 0.90077778 0.895 0.904
13 Error: 0.90077778 0.895 0.904
14 Error: 0.89100000 0.886 0.898
15 Error: 0.76044444 0.779 0.769
16 Error: 0.72544444 0.731 0.728
17 Error: 0.71255556 0.718 0.701
18 Error: 0.70522222 0.712 0.689
19 Error: 0.69311111 0.700 0.683
20 Error: 0.67255556 0.679 0.666
21 Error: 0.64577778 0.657 0.641
22 Error: 0.61744444 0.637 0.613
23 Error: 0.58844444 0.610 0.582
24 Error: 0.56011111 0.576 0.551
25 Error: 0.53377778 0.551 0.515
26 Error: 0.51000000 0.527 0.488
27 Error: 0.48755556 0.516 0.450
28 Error: 0.47255556 0.505 0.432
29 Error: 0.45622222 0.487 0.418
30 Error: 0.44300000 0.478 0.402
31 Error: 0.42922222 0.468 0.383
32 Error: 0.41655556 0.458 0.373
33 Error: 0.40300000 0.452 0.359
34 Error: 0.39277778 0.431 0.349
35 Error: 0.37888889 0.417 0.338
36 Error: 0.36744444 0.399 0.326
37 Error: 0.35522222 0.387 0.314
38 Error: 0.34633333 0.372 0.306
39 Error: 0.33577778 0.360 0.294
40 Error: 0.32766667 0.349 0.290
41 Error: 0.31766667 0.346 0.284
42 Error: 0.31044444 0.334 0.280
43 Error: 0.30333333 0.327 0.271
44 Error: 0.29755556 0.322 0.264
45 Error: 0.29255556 0.310 0.258
46 Error: 0.28744444 0.307 0.256
47 Error: 0.28366667 0.301 0.250
48 Error: 0.27955556 0.291 0.247
49 Error: 0.27622222 0.286 0.246
50 Error: 0.27366667 0.282 0.243
51 Error: 0.27177778 0.278 0.243
52 Error: 0.26977778 0.282 0.239
53 Error: 0.26944444 0.284 0.235
54 Error: 0.27011111 0.283 0.230
55 Error: 0.27200000 0.280 0.228
56 Error: 0.27255556 0.284 0.228
57 Error: 0.27355556 0.285 0.231
58 Error: 0.27500000 0.287 0.233
59 Error: 0.27755556 0.288 0.233
60 Error: 0.27977778 0.290 0.235
61 Error: 0.28366667 0.292 0.239
62 Error: 0.28755556 0.296 0.241
63 Error: 0.29133333 0.299 0.242
64 Error: 0.29566667 0.300 0.243
65 Error: 0.30188889 0.300 0.249
66 Error: 0.30655556 0.306 0.253
67 Error: 0.31333333 0.309 0.255
68 Error: 0.31644444 0.317 0.259
69 Error: 0.32088889 0.323 0.263
70 Error: 0.32477778 0.332 0.265
71 Error: 0.33022222 0.338 0.267
72 Error: 0.33322222 0.345 0.269
73 Error: 0.33700000 0.349 0.268
74 Error: 0.33944444 0.351 0.272
75 Error: 0.34155556 0.357 0.278
76 Error: 0.34377778 0.358 0.278
77 Error: 0.34844444 0.368 0.278
78 Error: 0.36022222 0.378 0.290
79 Error: 0.38722222 0.400 0.318
80 Error: 0.40111111 0.416 0.324
81 Error: 0.40588889 0.419 0.327
82 Error: 0.40800000 0.424 0.331
83 Error: 0.40800000 0.423 0.325
84 Error: 0.41000000 0.421 0.324
85 Error: 0.40966667 0.430 0.323
86 Error: 0.40933333 0.437 0.325
87 Error: 0.40788889 0.436 0.331
88 Error: 0.40977778 0.434 0.336
89 Error: 0.40955556 0.435 0.333
90 Error: 0.40900000 0.437 0.333
91 Error: 0.41077778 0.434 0.340
92 Error: 0.41322222 0.434 0.346
93 Error: 0.41711111 0.439 0.350
94 Error: 0.42466667 0.445 0.350
95 Error: 0.43211111 0.452 0.359
96 Error: 0.44077778 0.457 0.374
97 Error: 0.44800000 0.456 0.381
98 Error: 0.45300000 0.459 0.393
99 Error: 0.46300000 0.466 0.416
100 Error: 0.46377778 0.470 0.420
