* * * * * * * * *
Parameters => Epochs: 100, Learning Rate: 0.100000
Type of network used: SimpleNetwork
Input Nodes: 196, Hidden Nodes: 0, Output Nodes: 10
* * * * * * * * *
1 Error: 0.38155556 0.426 0.320
2 Error: 0.26233333 0.296 0.208
3 Error: 0.21733333 0.245 0.149
4 Error: 0.19755556 0.217 0.133
5 Error: 0.18611111 0.197 0.128
6 Error: 0.17711111 0.187 0.125
7 Error: 0.16977778 0.179 0.119
8 Error: 0.16711111 0.171 0.119
9 Error: 0.16266667 0.166 0.116
10 Error: 0.15922222 0.164 0.117
11 Error: 0.15788889 0.162 0.115
12 Error: 0.15555556 0.163 0.113
13 Error: 0.15355556 0.163 0.110
14 Error: 0.15133333 0.162 0.111
15 Error: 0.14977778 0.160 0.109
16 Error: 0.14900000 0.158 0.108
17 Error: 0.14788889 0.158 0.103
18 Error: 0.14555556 0.155 0.100
19 Error: 0.14455556 0.154 0.097
20 Error: 0.14333333 0.154 0.095
21 Error: 0.14266667 0.152 0.095
22 Error: 0.14133333 0.151 0.093
23 Error: 0.14111111 0.148 0.093
24 Error: 0.14044444 0.144 0.092
25 Error: 0.13933333 0.145 0.091
26 Error: 0.13855556 0.144 0.091
27 Error: 0.13844444 0.142 0.089
28 Error: 0.13800000 0.142 0.087
29 Error: 0.13733333 0.141 0.087
30 Error: 0.13677778 0.140 0.086
31 Error: 0.13644444 0.140 0.088
32 Error: 0.13577778 0.141 0.088
33 Error: 0.13488889 0.141 0.088
34 Error: 0.13433333 0.141 0.087
35 Error: 0.13355556 0.140 0.088
36 Error: 0.13311111 0.139 0.088
37 Error: 0.13277778 0.139 0.088
38 Error: 0.13222222 0.137 0.087
39 Error: 0.13177778 0.136 0.087
40 Error: 0.13144444 0.135 0.088
41 Error: 0.13100000 0.134 0.087
42 Error: 0.13088889 0.134 0.087
43 Error: 0.13044444 0.133 0.088
44 Error: 0.13011111 0.133 0.088
45 Error: 0.12966667 0.133 0.088
46 Error: 0.12933333 0.133 0.088
47 Error: 0.12900000 0.133 0.088
48 Error: 0.12866667 0.133 0.088
49 Error: 0.12822222 0.134 0.088
50 Error: 0.12788889 0.135 0.088
51 Error: 0.12700000 0.134 0.088
52 Error: 0.12655556 0.134 0.088
53 Error: 0.12644444 0.134 0.087
54 Error: 0.12644444 0.133 0.087
55 Error: 0.12655556 0.132 0.086
56 Error: 0.12644444 0.132 0.086
57 Error: 0.12622222 0.131 0.086
58 Error: 0.12611111 0.132 0.086
59 Error: 0.12533333 0.132 0.086
60 Error: 0.12500000 0.132 0.086
61 Error: 0.12488889 0.132 0.086
62 Error: 0.12466667 0.132 0.085
63 Error: 0.12455556 0.131 0.085
64 Error: 0.12433333 0.131 0.085
65 Error: 0.12422222 0.130 0.085
66 Error: 0.12366667 0.131 0.084
67 Error: 0.12355556 0.131 0.084
68 Error: 0.12322222 0.130 0.084
69 Error: 0.12288889 0.129 0.083
70 Error: 0.12266667 0.129 0.083
71 Error: 0.12266667 0.129 0.083
72 Error: 0.12211111 0.129 0.083
73 Error: 0.12200000 0.129 0.082
74 Error: 0.12200000 0.129 0.082
75 Error: 0.12166667 0.129 0.082
76 Error: 0.12155556 0.129 0.082
77 Error: 0.12144444 0.129 0.082
78 Error: 0.12122222 0.129 0.082
79 Error: 0.12111111 0.129 0.082
80 Error: 0.12066667 0.129 0.082
81 Error: 0.12044444 0.129 0.082
82 Error: 0.12033333 0.130 0.082
83 Error: 0.12011111 0.130 0.083
84 Error: 0.11988889 0.130 0.083
85 Error: 0.11977778 0.130 0.083
86 Error: 0.11966667 0.130 0.083
87 Error: 0.11955556 0.129 0.082
88 Error: 0.11911111 0.129 0.082
89 Error: 0.11877778 0.129 0.082
90 Error: 0.11822222 0.129 0.082
91 Error: 0.11833333 0.129 0.082
92 Error: 0.11811111 0.129 0.082
93 Error: 0.11788889 0.129 0.082
94 Error: 0.11788889 0.129 0.082
95 Error: 0.11777778 0.129 0.082
96 Error: 0.11777778 0.129 0.082
97 Error: 0.11755556 0.129 0.082
98 Error: 0.11744444 0.129 0.082
99 Error: 0.11700000 0.129 0.082
100 Error: 0.11677778 0.129 0.082
